id,nx,ny,lat,lon,Sand,Silt,Clay,Slope,Elevation,MAT,MAP,pH,TOC,TN,SRG_Acrisols,SRG_Alisols,SRG_Andosols,SRG_Arenosols,SRG_Cambisols,SRG_Ferralsols,SRG_Fluvisols,SRG_Gleysols,SRG_Lixisols,SRG_Luvisols,SRG_Nitisols,SRG_Plinthosols,SRG_Podzol,SRG_Regosols,SRG_Umbrisols
502,218,178,0.75,-70.75,0.6277,0.1107,0.2616,0.899,241.4061,25.6806,3115.6667,4.786,1.9671,0.10733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
503,219,178,0.75,-70.25,0.5987,0.0819,0.3194,0.4881,224.5628,25.5667,3281.4722,4.975,2.8983,0.12896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,220,178,0.75,-69.75,0.6656,0.1346,0.1998,0.2577,188.1819,25.4556,3438.6389,4.712,2.6791,0.09988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,221,178,0.75,-69.25,0.703,0.248,0.049,0.2631,158.6939,25.4694,3528.5278,4.635,3.8905,0.0937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
506,222,178,0.75,-68.75,0.55,0.41,0.04,0.243,139.0356,25.6333,3489.3333,4.5,6.01,0.09875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
507,223,178,0.75,-68.25,0.55,0.41,0.04,0.2192,121.8033,25.9917,3489.25,4.5,6.01,0.09506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508,224,178,0.75,-67.75,0.55,0.41,0.04,0.2159,104.585,26.3778,3311.8057,4.5,6.01,0.10298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,225,178,0.75,-67.25,0.5653,0.3131,0.1216,0.19,97.9025,26.7722,3093.3889,4.194,3.5569,0.11053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
510,226,178,0.75,-66.75,0.6995,0.1714,0.1291,0.18,98.9764,26.9389,3285.8611,4.182,0.8492,0.10534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
511,227,178,0.75,-66.25,0.6283,0.1789,0.1928,0.9144,127.7933,25.6444,3188.5278,4.692,0.8013,0.09368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,228,178,0.75,-65.75,0.3475,0.3072,0.3453,6.2897,610.1339,24.3611,3008.8057,3.928,1.2377,0.08681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,229,178,0.75,-65.25,0.3945,0.2764,0.3291,3.0138,512.4139,25.15,2793.2778,4.169,1.2079,0.08684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,230,178,0.75,-64.75,0.546,0.2048,0.2492,1.4454,177.4411,26.725,2602.0833,4.304,1.076,0.08716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,231,178,0.75,-64.25,0.879,0.0642,0.0568,0.1798,89.5592,26.8222,2530.8611,5.266,0.484,0.09486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
516,232,178,0.75,-63.75,0.9433,0.0375,0.0192,0.2918,83.2781,26.8333,2374.1111,5.468,0.3635,0.10021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,233,178,0.75,-63.25,0.72,0.1448,0.1352,2.5839,294.4914,25.7583,2201.3057,5.294,0.581,0.09786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
518,234,178,0.75,-62.75,0.8903,0.075,0.0347,1.3553,137.9886,26.9722,1950.1945,5.324,0.4573,0.10452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,235,178,0.75,-62.25,0.9375,0.0395,0.023,0.1278,64.5483,27.05,1972.3889,5.435,0.38,0.11499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520,236,178,0.75,-61.75,0.7559,0.1812,0.0629,0.1226,53.7375,27.1722,1996.9166,4.982,0.6959,0.13307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,237,178,0.75,-61.25,0.8461,0.1161,0.0378,0.14,48.9517,27.2528,1933.4445,5.22,0.5341,0.10498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
522,238,178,0.75,-60.75,0.8016,0.102,0.0964,0.1298,54.0878,27.2139,1900.9722,5.248,0.5848,0.11504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,239,178,0.75,-60.25,0.52,0.23,0.25,0.3035,90.8272,27.0667,1919.75,4.8,1.02,0.09649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,240,178,0.75,-59.75,0.52,0.23,0.25,0.4621,129.7789,26.9139,1921.4166,4.8,1.02,0.08777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,241,178,0.75,-59.25,0.52,0.23,0.25,0.4902,172.4044,26.7833,2078.75,4.8,1.02,0.08777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,242,178,0.75,-58.75,0.241,0.2486,0.5104,1.1914,277.2297,26.1361,2156,4.428,1.144,0.10202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527,243,178,0.75,-58.25,0.1915,0.2519,0.5566,1.2566,273.6822,26.3139,2170.4722,4.362,1.166,0.10499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,244,178,0.75,-57.75,0.0745,0.2597,0.6658,1.5554,367.653,25.9194,2226.4443,4.206,1.218,0.1129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
529,245,178,0.75,-57.25,0.07,0.26,0.67,1.3558,315.3283,26.3722,2220.7222,4.2,1.22,0.11327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
530,246,178,0.75,-56.75,0.403,0.2378,0.3592,0.4844,245.7794,26.5417,2202.3057,4.644,1.072,0.09064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
531,247,178,0.75,-56.25,0.196,0.2516,0.5524,0.6413,291.5664,26.0389,2179.4443,4.368,1.164,0.11535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
532,248,178,0.75,-55.75,0.0796,0.2504,0.67,0.6359,329.125,25.8,2115.0833,4.456,1.3448,0.10901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
533,249,178,0.75,-55.25,0.1555,0.2543,0.5902,0.5701,353.5133,25.3528,2075.75,4.314,1.182,0.11666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
534,250,178,0.75,-54.75,0.238,0.196,0.566,1.0191,391.9219,25.2639,2072.8611,5.128,0.8696,0.10051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535,251,178,0.75,-54.25,0.2112,0.1964,0.5924,0.9761,360.1981,25.2028,2140.9722,5.136,0.9632,0.10093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
536,252,178,0.75,-53.75,0.1188,0.2636,0.6176,1.7534,345.4425,25.175,2252.75,4.464,2.2568,0.09697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
537,253,178,0.75,-53.25,0.1343,0.2655,0.6002,1.8386,341.0722,25.4444,2344.6111,4.391,2.2639,0.09682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538,254,178,0.75,-52.75,0.1532,0.262,0.5848,1.4003,291.2783,25.0917,2448.9167,4.384,2.1736,0.09697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,255,178,0.75,-52.25,0.2018,0.253,0.5452,1.046,239.7281,25.9389,2445.2778,4.366,1.9414,0.10421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
540,256,178,0.75,-51.75,0.3401,0.2067,0.4532,0.9375,152.8253,26.1806,2384.1943,4.453,1.337,0.11261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,257,178,0.75,-51.25,0.4957,0.0865,0.4178,0.5146,106.7172,26.5667,2208.1943,4.923,0.7696,0.12111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
542,258,178,0.75,-50.75,0.2397,0.4092,0.3511,0.3234,34.2992,26.8306,2210.9722,5.053,0.6558,0.12901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,259,178,0.75,-50.25,0.0184,0.5741,0.4076,0.1202,10.0216,26.8824,2540.0293,5.0973,0.89905,0.06489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
544,206,179,0.25,-76.75,0.4577,0.2949,0.2474,0.7266,358.4005,24.7028,3464.0833,4.875,1.3133,0.13047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
545,207,179,0.25,-76.25,0.4139,0.3444,0.2417,0.3314,276.8014,25.0833,3526.0278,5.033,1.2557,0.1265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
546,208,179,0.25,-75.75,0.4388,0.2567,0.3045,0.2822,251.4375,25.4083,3114.6389,4.79,1.2893,0.11936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,209,179,0.25,-75.25,0.48,0.2,0.32,0.2948,230.9169,25.7028,2780.1667,4.6,1.42,0.10403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,210,179,0.25,-74.75,0.48,0.2,0.32,0.2964,212.3219,25.8611,2872.5278,4.6,1.42,0.10403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,211,179,0.25,-74.25,0.4664,0.2072,0.3264,0.2226,205.9083,25.9694,2877.6943,4.624,1.4848,0.10725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,212,179,0.25,-73.75,0.5058,0.1964,0.2978,0.2405,213.8708,26.1306,2795.2778,4.626,1.6004,0.12799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,213,179,0.25,-73.25,0.6514,0.1322,0.2164,0.2353,215.1944,26.2111,2762.4722,4.53,1.3469,0.10926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,214,179,0.25,-72.75,0.7024,0.1088,0.1888,0.7239,270.5536,26.3111,2785.0833,4.424,1.1814,0.10297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,215,179,0.25,-72.25,0.69,0.1145,0.1955,0.7437,194.9128,26.6278,2818.0557,4.412,1.1937,0.10468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,216,179,0.25,-71.75,0.5064,0.1937,0.2999,0.3123,188.7689,26.4056,2886.1943,4.608,1.5257,0.11166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,217,179,0.25,-71.25,0.4698,0.2054,0.3248,0.2412,190.577,26.1833,2960.5833,4.618,1.4686,0.10601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,218,179,0.25,-70.75,0.5762,0.1593,0.2645,0.7872,216.8136,25.7167,3066.0833,4.674,1.3978,0.09255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,219,179,0.25,-70.25,0.5785,0.1179,0.3036,0.4974,201.3456,25.5972,3164.1389,4.772,2.2427,0.10676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
558,220,179,0.25,-69.75,0.4352,0.2378,0.327,0.2222,167.9928,25.5167,3316.75,4.008,2.3528,0.0864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,221,179,0.25,-69.25,0.508,0.347,0.145,0.2988,139.6014,25.4417,3465.3889,4.32,4.672,0.09619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
560,222,179,0.25,-68.75,0.55,0.41,0.04,0.2865,123.4631,25.6222,3514.0278,4.5,6.01,0.10506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
561,223,179,0.25,-68.25,0.55,0.41,0.04,0.2468,111.8739,25.9333,3543.8889,4.5,6.01,0.09998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
562,224,179,0.25,-67.75,0.55,0.41,0.04,0.2389,100.4372,26.2278,3206.7778,4.5,6.01,0.10531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,225,179,0.25,-67.25,0.5695,0.2865,0.144,0.2158,94.8033,26.4861,2869.0278,4.11,2.8835,0.08369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
564,226,179,0.25,-66.75,0.58,0.22,0.2,0.2316,109.7111,26.6556,2940.6389,3.9,1.2,0.11174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565,227,179,0.25,-66.25,0.7658,0.1265,0.1077,0.2299,92.3533,26.625,2947.5557,4.788,0.7398,0.10728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
566,228,179,0.25,-65.75,0.6714,0.16,0.1686,2.1393,152.4481,26.0444,2834.9167,4.909,0.7683,0.09766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,229,179,0.25,-65.25,0.5239,0.2194,0.2567,4.4532,385.37,26.0944,2703.5557,4.216,1.1563,0.10425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
568,230,179,0.25,-64.75,0.5967,0.1861,0.2172,0.916,109.8378,26.6861,2651.1943,4.275,1.0932,0.10608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,231,179,0.25,-64.25,0.8329,0.0924,0.0747,0.2588,73.2625,26.8278,2721.4722,5.01,0.6449,0.10803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
570,232,179,0.25,-63.75,0.7848,0.1326,0.0826,0.1458,60.3836,26.8778,2598.9167,4.912,0.7168,0.10874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
571,233,179,0.25,-63.25,0.7881,0.1206,0.0913,0.1497,49.3989,26.9528,2287.2778,4.87,0.7361,0.10896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,234,179,0.25,-62.75,0.7918,0.1506,0.0576,0.1061,44.0739,27.0083,2174.9167,5.052,0.6438,0.10812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,235,179,0.25,-62.25,0.9056,0.054,0.0404,0.0827,43.3522,27.0833,2254.2222,5.276,0.4776,0.11307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
574,236,179,0.25,-61.75,0.6361,0.2214,0.1425,0.1557,44.1939,27.1361,2216.1111,4.422,1.0321,0.13725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
575,237,179,0.25,-61.25,0.8512,0.078,0.0708,0.1704,43.8036,27.2417,1993.7222,5.052,0.6152,0.11077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
576,238,179,0.25,-60.75,0.73,0.1136,0.1564,0.1359,48.2442,27.2167,1837.5834,5.148,0.636,0.10966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577,239,179,0.25,-60.25,0.475,0.233,0.292,0.2631,87.4789,26.9583,1899.8611,4.74,1.04,0.09556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,240,179,0.25,-59.75,0.493,0.2318,0.2752,0.4422,148.2075,26.8694,2007.2778,4.764,1.032,0.08897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,241,179,0.25,-59.25,0.412,0.2372,0.3508,0.4601,161.3742,26.7472,2132.75,4.656,1.068,0.09279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,242,179,0.25,-58.75,0.403,0.2378,0.3592,0.66,210.7953,26.6556,2206.9167,4.644,1.072,0.09323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,243,179,0.25,-58.25,0.3895,0.2387,0.3718,0.3845,187.2033,26.8167,2237.2778,4.626,1.078,0.0939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,244,179,0.25,-57.75,0.286,0.2456,0.4684,0.4701,191.5983,26.7556,2281.0278,4.488,1.124,0.09942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,245,179,0.25,-57.25,0.1645,0.2537,0.5818,0.8373,219.1939,26.6583,2316.4722,4.326,1.178,0.10678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584,246,179,0.25,-56.75,0.448,0.2348,0.3172,0.5644,220.5033,26.6361,2313.25,4.704,1.052,0.10025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
585,247,179,0.25,-56.25,0.448,0.2222,0.3298,0.5171,227.0033,26.45,2264.0278,4.872,0.9862,0.09596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
586,248,179,0.25,-55.75,0.0925,0.2585,0.649,0.6264,277.1603,25.8222,2190.7778,4.23,1.21,0.11168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,249,179,0.25,-55.25,0.07,0.26,0.67,0.8688,355.8433,25.2611,2114.4443,4.2,1.22,0.1133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
588,250,179,0.25,-54.75,0.103,0.2446,0.6524,1.1077,464.1778,24.9139,2085.25,4.42,1.1364,0.11043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,251,179,0.25,-54.25,0.232,0.1916,0.5764,0.9528,368.2592,25.4917,2115.8057,5.184,0.8472,0.1007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
590,252,179,0.25,-53.75,0.2787,0.2196,0.5017,1.1816,328.8336,25.5472,2243.1667,4.904,1.2446,0.09609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
591,253,179,0.25,-53.25,0.22,0.2543,0.5257,1.4879,242.3611,26.1083,2330.6943,4.431,1.9323,0.09583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,254,179,0.25,-52.75,0.2531,0.2435,0.5034,1.1467,214.0767,25.8278,2408.3057,4.347,1.6963,0.09782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,255,179,0.25,-52.25,0.272,0.24,0.488,1.603,249.9756,25.9306,2409.5,4.34,1.606,0.10199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,256,179,0.25,-51.75,0.4415,0.2093,0.3492,0.7917,140.6003,26.5611,2337.8889,4.717,1.1853,0.11518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,257,179,0.25,-51.25,0.5048,0.0765,0.4187,0.4326,53.2344,26.8833,2275.1943,5.001,0.72859,0.12638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
596,258,179,0.25,-50.75,0.107,0.5644,0.3286,0.2231,19.7916,26.9794,2479.4707,5.1451,0.58521,0.06963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597,259,179,0.25,-50.25,0.02,0.65,0.33,0.2021,13.8427,26.9639,2753.6943,5.3,0.49,0.09729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598,260,179,0.25,-49.75,0.02,0.65,0.33,0.1863,11.0423,27.04,2886,5.3,0.49,0.02428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
599,204,180,-0.25,-77.75,0.4299,0.3929,0.1772,8.8538,3222.9014,14.9611,2175.2222,5.265,3.4463,0.22973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,205,180,-0.25,-77.25,0.2399,0.3168,0.4433,5.779,1311.3613,23.3889,3489.2778,4.958,1.7485,0.18755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,206,180,-0.25,-76.75,0.2075,0.3355,0.457,0.3684,313.4411,24.725,3451.5,4.78,1.8185,0.16973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,207,180,-0.25,-76.25,0.4245,0.308,0.2675,0.3137,261.2081,25.1389,3208.4443,5.106,1.214,0.15414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,208,180,-0.25,-75.75,0.4578,0.3504,0.1918,0.3044,240.8697,25.5194,2874,4.906,1.6936,0.13038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,209,180,-0.25,-75.25,0.4613,0.253,0.2857,0.2761,220.8367,25.9028,2691.4167,4.395,1.6525,0.12883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,210,180,-0.25,-74.75,0.3888,0.253,0.3582,0.2357,205.8589,26.1444,2944.6667,4.592,1.4065,0.1287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,211,180,-0.25,-74.25,0.478,0.2016,0.3204,0.2515,193.9775,26.0833,2944.1667,4.614,1.4024,0.10603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,212,180,-0.25,-73.75,0.48,0.2,0.32,0.1928,188.1311,26.2306,2853.1111,4.6,1.42,0.10403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,213,180,-0.25,-73.25,0.5458,0.1739,0.2803,0.2142,191.8369,26.3222,2821.8611,4.546,1.3699,0.10365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,214,180,-0.25,-72.75,0.7116,0.1042,0.1842,0.4526,213.3175,26.3278,2860.8057,4.516,1.2251,0.09536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,215,180,-0.25,-72.25,0.566,0.1681,0.2659,0.9009,211.8703,26.5056,2902.0278,4.711,1.2789,0.09376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,216,180,-0.25,-71.75,0.5284,0.1802,0.2914,0.3093,179.4272,26.3167,2931.6943,4.556,1.365,0.10403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,217,180,-0.25,-71.25,0.4698,0.2054,0.3248,0.2449,189.4569,26.1278,2963.8333,4.618,1.4686,0.10601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,218,180,-0.25,-70.75,0.4956,0.1934,0.311,0.4284,173.9492,25.9,3005.9443,4.612,1.4164,0.10186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,219,180,-0.25,-70.25,0.4763,0.1999,0.3238,0.4152,160.9439,25.7472,3054.2778,4.573,1.4568,0.10048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,220,180,-0.25,-69.75,0.3632,0.3271,0.3097,0.3358,155.547,25.4028,3191.75,4.16,2.3457,0.08961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,221,180,-0.25,-69.25,0.4118,0.4151,0.1731,0.6508,166.9855,25.3944,3370.4167,4.278,4.2914,0.09154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617,222,180,-0.25,-68.75,0.55,0.41,0.04,0.3006,133.5294,25.5556,3507.4167,4.5,6.01,0.0929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,223,180,-0.25,-68.25,0.55,0.41,0.04,0.214,108.7858,25.825,3546.5833,4.5,6.01,0.1072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
619,224,180,-0.25,-67.75,0.55,0.41,0.04,0.3303,102.4503,26.0389,3280.1943,4.5,6.01,0.10664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,225,180,-0.25,-67.25,0.5584,0.3568,0.0848,0.2099,91.3658,26.2444,2999.8889,4.332,4.6632,0.1029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
621,226,180,-0.25,-66.75,0.576,0.256,0.168,0.4991,95.9247,26.3639,2887.3611,4.03,2.162,0.09888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
622,227,180,-0.25,-66.25,0.6382,0.1789,0.1829,0.2488,89.1036,26.5556,2812,4.164,1.1226,0.1082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
623,228,180,-0.25,-65.75,0.545,0.2647,0.1903,0.2635,72.4269,26.6333,2697.2778,4.141,1.2075,0.10425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
624,229,180,-0.25,-65.25,0.5417,0.2757,0.1826,0.2512,67.4825,26.6833,2569.75,4.1,1.2377,0.0989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
625,230,180,-0.25,-64.75,0.5606,0.2526,0.1868,0.1541,68.4439,26.7,2587.3611,4.1,1.2286,0.09787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
626,231,180,-0.25,-64.25,0.5201,0.3021,0.1778,0.1718,58.2817,26.8028,2637.1389,4.1,1.2481,0.11642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,232,180,-0.25,-63.75,0.4824,0.3588,0.1588,0.1862,48.0219,26.8361,2494.5,4.156,1.2384,0.09328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
628,233,180,-0.25,-63.25,0.4607,0.3747,0.1646,0.1668,43.2692,26.8528,2265.0557,4.1,1.2767,0.14076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,234,180,-0.25,-62.75,0.4613,0.2888,0.2499,0.141,47.6733,26.8944,2251.5,4.212,1.3265,0.13644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630,235,180,-0.25,-62.25,0.2929,0.1828,0.5243,0.1325,47.9369,26.9583,2340.6667,4.211,1.7179,0.13806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
631,236,180,-0.25,-61.75,0.3255,0.306,0.3685,0.1596,44.8472,27.0722,2277.1111,4.189,1.5469,0.1144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,237,180,-0.25,-61.25,0.534,0.1728,0.2932,0.1666,45.6461,27.175,2074.6389,4.52,1.111,0.12848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
633,238,180,-0.25,-60.75,0.2979,0.2175,0.4846,0.264,54.5467,27.1472,1966.1945,4.522,1.0412,0.13266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
634,239,180,-0.25,-60.25,0.403,0.2378,0.3592,0.2502,88.4925,27.0278,2015.3611,4.644,1.072,0.1214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,240,180,-0.25,-59.75,0.331,0.2426,0.4264,0.4606,133.2325,26.8528,2115.0278,4.548,1.104,0.10299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,241,180,-0.25,-59.25,0.2995,0.2447,0.4558,0.7213,147.9194,27.0111,2189.0278,4.506,1.118,0.09866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,242,180,-0.25,-58.75,0.097,0.2582,0.6448,0.9148,202.8433,26.4694,2269.1943,4.236,1.208,0.11136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
638,243,180,-0.25,-58.25,0.187,0.2522,0.5608,1.0236,230.2733,26.7222,2304.6667,4.356,1.168,0.10533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
639,244,180,-0.25,-57.75,0.088,0.2588,0.6532,1.2085,225.6742,26.4972,2370.5557,4.224,1.212,0.112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
640,245,180,-0.25,-57.25,0.2725,0.2465,0.481,0.9121,209.0014,26.9,2418.9722,4.47,1.13,0.10597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
641,246,180,-0.25,-56.75,0.466,0.2336,0.3004,0.6323,160.5786,26.8917,2437.1943,4.728,1.044,0.10062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
642,247,180,-0.25,-56.25,0.424,0.2172,0.3588,0.7587,213.1622,26.425,2388.3057,4.928,0.9624,0.09169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
643,248,180,-0.25,-55.75,0.1568,0.26,0.5832,0.9709,283.2672,25.8639,2256.6111,4.27,1.1619,0.10678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644,249,180,-0.25,-55.25,0.1448,0.2732,0.582,0.983,358.4975,25.275,2099.2778,4.156,1.1254,0.10648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645,250,180,-0.25,-54.75,0.241,0.2486,0.5104,1.0214,454.6489,25.1611,1985.2222,4.428,1.144,0.10202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
646,251,180,-0.25,-54.25,0.316,0.219,0.465,1.0659,380.1169,25.7361,2004.6111,4.856,0.9822,0.10157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647,252,180,-0.25,-53.75,0.412,0.2156,0.3724,0.644,212.9208,26.3,2186.9722,4.944,0.9552,0.09221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,253,180,-0.25,-53.25,0.4612,0.2355,0.3033,0.8714,185.8931,26.2944,2282.5,4.739,1.2111,0.10567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
